id,parent_interest_id,member,party,mnis_id,twfy_id,category,category_code,summary
5637,,George Freeman,conservative,4020,24817,Miscellaneous,8,Voluntary Advisory Council Member of the Centre for Long Term Resilience. I consulted ACOBA about this unpaid role.
5638,,George Freeman,conservative,4020,24817,Employment and earnings,1,Speaker - Chartwell Speakers
5654,,Dame Meg Hillier,labourco-operative,1524,11605,Miscellaneous,8,"Trustee of the PCPF Pension scheme, which oversees the pension fund for members and former members of the UK House of Commons. This is an unpaid role."
5656,,Dame Meg Hillier,labourco-operative,1524,11605,Miscellaneous,8,"Member of the Advisory Board of Reform, a cross party think tank. This is an unpaid role."
5687,,Matt Vickers,conservative,4844,25853,Miscellaneous,8,"Trustee of Friends of Fairfield Play Park, a registered charity that is seeking to establish a play park in the Fairfield Community for the benefit of residents and their children. This is an unpaid role."
5696,,Dame Meg Hillier,labourco-operative,1524,11605,Miscellaneous,8,Member of the Steering Group of the Institute for Government Academy. This is an unpaid role.
5727,,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings,1,Legal services - Bortoft Bell Solicitors
5729,,Sir Geoffrey Cox,conservative,1508,11541,Employment and earnings,1,Legal services - CGS Solicitors
5741,,Jerome Mayhew,conservative,4739,25904,Land and property (within or outside the UK),6,Property in Co Cork
5774,,Dr Rosena Allin-Khan,labour,4573,25579,Employment and earnings,1,Appearances on ITV programmes - ITV PLC
11969,5774,Dr Rosena Allin-Khan,labour,4573,25579,Employment and earnings - Ad hoc payments,1.1,Payment received on 07 March 2025 - £300.00
12818,5774,Dr Rosena Allin-Khan,labour,4573,25579,Employment and earnings - Ad hoc payments,1.1,Payment received on 10 June 2025 - £300.00
5842,,Nick Thomas-Symonds,labour,4479,25279,Miscellaneous,8,Member of the Neighbourhood Board for Cwmbran in my capacity as the local MP. This is an unpaid role.
5853,,Chris Webb,labour,5025,26305,Miscellaneous,8,"Trustee of CWUHA, a children's humanitarian charity. This is an unpaid role."
5890,,Chris Webb,labour,5025,26305,Miscellaneous,8,Member of the Blackpool Towns Board. This is an unpaid role.
5932,,Jeremy Corbyn,independent,185,10133,Miscellaneous,8,I am a bank signatory for Community Unity Limited. This is an unpaid role.
5958,,Tonia Antoniazzi,labour,4623,25634,Miscellaneous,8,Director of the board of Scarlets Regional Ltd. This is an unpaid role.
5984,,Jessica Toale,labour,5202,26567,Land and property (within or outside the UK),6,Property in London
5985,,Lincoln Jopp,conservative,5332,26573,Land and property (within or outside the UK),6,Property in London
5986,,Jessica Toale,labour,5202,26567,Land and property (within or outside the UK),6,Property in London
5988,,Tony Vaughan,labour,5067,26346,Employment and earnings,1,Barrister - Doughty Street Chambers
11775,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 10 January 2025 - £4,899.02"
11776,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 23 January 2025 - £2,563.60"
11777,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 06 February 2025 - £7,992.78"
12449,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 23 April 2025 - £4,017.14"
12450,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,Payment received on 24 April 2025 - £224.51
12451,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 25 April 2025 - £2,457.58"
12452,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,Payment received on 07 May 2025 - £868.71
12453,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,Payment received on 09 May 2025 - £202.20
12570,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 29 May 2025 - £3,271.17"
12684,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 12 June 2025 - £11,925.00"
12906,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 June 2025 - £1,131.00"
13116,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,Payment received on 21 July 2025 - £381.60
13117,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 04 August 2025 - £1,869.84"
13118,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,Payment received on 05 August 2025 - £152.64
13293,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 22 August 2025 - £1,431.00"
13548,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,Payment received on 26 September 2025 - £37.49
13889,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 04 November 2025 - £9,378.39"
14206,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 17 December 2025 - £2,462.56"
14456,5988,Tony Vaughan,labour,5067,26346,Employment and earnings - Ad hoc payments,1.1,"Payment received on 07 January 2026 - £1,131.00"
5989,,Tony Vaughan,labour,5067,26346,Employment and earnings,1,Barrister - Legal Aid Agency
6010,,Juliet Campbell,labour,5058,26337,Miscellaneous,8,Trustee of MammaKind - Baby Bank supporting families in south-east London. This is an unpaid role.
6011,,Chris McDonald,labour,5116,26367,Miscellaneous,8,Trustee of the Redhills CIO  Charity based in Durham. This is an unpaid role.
6013,,James Naish,labour,5047,26329,Land and property (within or outside the UK),6,Property in London
6014,,Matt Bishop,labour,5323,26574,Miscellaneous,8,Trustee of Earlybirds Playgroup. This is an unpaid role.
6017,,Chris Vince,labourco-operative,5237,26350,Miscellaneous,8,Trustee of Razed Roof an Inclusive theatre company. This is an unpaid role.
6018,,Chris Vince,labourco-operative,5237,26350,Miscellaneous,8,Member of NEC of the Cooperative Party. This is an unpaid role.
6031,,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings,1,Barrister - No5 Chambers
11717,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 28 January 2025 - £700.00
11828,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 18 February 2025 - £500.00
11927,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 04 March 2025 - £875.00
11928,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 04 March 2025 - £750.00
11929,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 04 March 2025 - £150.00
11954,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 06 March 2025 - £1,000.00"
11974,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 07 March 2025 - £500.00
12077,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 25 March 2025 - £2,750.00"
12078,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 25 March 2025 - £1,600.00"
12079,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 25 March 2025 - £900.00
12095,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 March 2025 - £1,566.67"
12257,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 22 April 2025 - £6,000.00"
12290,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 25 April 2025 - £4,173.75"
12338,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 30 April 2025 - £2,000.00"
12339,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 01 May 2025 - £160.00
12489,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 22 May 2025 - £600.00
12590,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 05 June 2025 - £1,200.00"
12678,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 18 June 2025 - £272.48
12706,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 25 June 2025 - £3,056.23"
12934,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 18 July 2025 - £1,500.00"
12993,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 25 July 2025 - £3,762.50"
13013,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 July 2025 - £1,603.33"
13028,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 30 July 2025 - £212.27
13130,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 15 August 2025 - £300.00
13273,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 11 September 2025 - £150.00
13400,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 30 September 2025 - £3,750.00"
13485,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,"Payment received on 10 October 2025 - £8,220.00"
13522,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 14 October 2025 - £630.00
14291,6031,Dr Neil Shastri-Hurst,conservative,5197,26437,Employment and earnings - Ad hoc payments,1.1,Payment received on 08 January 2026 - £700.00
6036,,Dr Al Pinkerton,liberal-democrat,5288,26593,Employment and earnings,1,Visiting Professor in Geopolitics - Royal Holloway University
13011,6036,Dr Al Pinkerton,liberal-democrat,5288,26593,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 June 2025 - £4,106.21"
6039,,Dr Neil Shastri-Hurst,conservative,5197,26437,Miscellaneous,8,Member of the Veterans Advisory and Pensions Committee (West Midlands). This is an unpaid role.
6052,,Ayoub Khan,independent,5357,26631,Employment and earnings,1,"Director & Employee, Barrister - Chambers of Ayoub Khan Ltd"
6053,,Ayoub Khan,independent,5357,26631,Employment and earnings,1,Councillor - Birmingham City Council
13694,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 26 July 2024 - £1,573.00"
13695,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 August 2024 - £1,573.00"
13696,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 September 2024 - £1,573.00"
13697,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 October 2024 - £1,573.00"
13698,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 November 2024 - £1,573.00"
13699,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 December 2024 - £1,573.00"
13700,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 January 2025 - £1,573.00"
13701,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 February 2024 - £1,573.00"
13702,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 March 2025 - £1,573.00"
13703,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 April 2025 - £1,573.00"
13704,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 May 2025 - £1,573.00"
13705,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 27 June 2025 - £1,573.00"
13706,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 July 2025 - £1,573.00"
13707,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 August 2025 - £1,573.00"
13708,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 26 September 2025 - £1,573.00"
13709,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 October 2025 - £1,573.00"
13994,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 November 2025 - £1,573.00"
14252,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 26 December 2025 - £1,573.00"
14432,6053,Ayoub Khan,independent,5357,26631,Employment and earnings - Ad hoc payments,1.1,"Payment received on 28 January 2026 - £1,573.00"
6056,,Ayoub Khan,independent,5357,26631,Land and property (within or outside the UK),6,Property in Birmingham
