id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,visit_locations__country_1,visit_locations__destination_1,purpose,start_date,end_date,appg,donors__name_1,donors__is_private_individual_1,donors__public_address_1,donors__payment_type_1,donors__payment_description_1,donors__value_1,donors__is_sole_beneficiary_1,link,visit_locations__country_2,visit_locations__destination_2,donors__name_2,donors__is_private_individual_2,donors__public_address_2,donors__payment_type_2,donors__payment_description_2,donors__value_2,donors__is_sole_beneficiary_2,donors__name_3,donors__is_private_individual_3,donors__public_address_3,donors__payment_type_3,donors__payment_description_3,donors__value_3,donors__is_sole_beneficiary_3,donors__name_4,donors__is_private_individual_4,donors__public_address_4,donors__payment_type_4,donors__payment_description_4,donors__value_4,donors__is_sole_beneficiary_4,donors__name_5,donors__is_private_individual_5,donors__public_address_5,donors__payment_type_5,donors__payment_description_5,donors__value_5,donors__is_sole_beneficiary_5,visit_locations__country_3,visit_locations__destination_3,category_code
13714,International visit to Denmark between 23 October 2025 and 24 October 2025,,2025-10-31,2025-10-31,,Visits outside the UK,4788,25813,labour,Fleur Anderson,Denmark,Copenhagen,APPG visit to high-level meetings and site visits in Copenhagen cross-channel cooperation for decarbonising heat and energy.,,,APPG for Renewable & Sustainable Energy,Parliamentary Renewable & Sustainable Energy Group (PRASEG) Secretariat for the APPG for Renewable & Sustainable Energy,0,"PRASEG, 10 Dean Farrar Street, London SW1H 0DX",In kind,"Accommodation, return flights and subsistence",888.4,0,https://interests-api.parliament.uk/api/v1/Interests/13714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13719,International visit to Germany between 14 October 2025 and 16 October 2025,,2025-10-31,2025-10-31,,Visits outside the UK,5128,26368,labour,Phil Brickell,Germany,"Berlin, Potsdam",Participation in annual UK-German Parliamentary Dialogue organised by the Friedrich-Ebert-Stiftung,,,,Friedrich-Ebert-Stiftung UK,0,"23 Devereux Court, London WC2R 3JJ",In kind,"International travel, accommodation, and meals",815,1,https://interests-api.parliament.uk/api/v1/Interests/13719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13657,International visit to Saudi Arabia between 11 October 2025 and 14 October 2025,,2025-10-29,2025-10-31,,Visits outside the UK,3924,24775,labour,Yasmin Qureshi,Saudi Arabia,,"Part of a delegation of MPs and Peers over four days, to meet several Saudi Ministers, royal family members and members of the Shura Council, in relation to trade, defence, tourism (Haj/Umrah), education and energy. A dinner was hosted by the Ambassodor at the British Embassy, to promote Saudi-British relations.",,,APPG Saudi Arabia,The Kingdom of Saudi Arabia,0,"c/o Royal Embassy of Saudi Arabia, 30 Charles Street,  London W1J 5DZ",In kind,"Flights (£7,276.54), accommodation (£1,880.31), lunch and dinner across four days (£400 estimated)",9556.85,1,https://interests-api.parliament.uk/api/v1/Interests/13657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13713,International visit to Italy between 05 October 2025 and 08 October 2025,,2025-10-31,2025-10-31,,Visits outside the UK,5190,13984,labour,Patricia Ferguson,Italy,Rome,To meet with counterparts in the Italian Chamber of Deputies and in the Senate and to discuss matters of mutual interest.  We met with a number of committee chairs and members of the two houses.,,,APPG for Italy,Italian IPU Group,0,"Protocol Office, Chamber of Deputies, Piazza Del Parlamento, 24 00186 Rome",In kind,Tour of the Colosseum (£56.60) and IPU Lunch at Italian parliament (£47.76),104.36,1,https://interests-api.parliament.uk/api/v1/Interests/13713,,,APPG Italy,0,"House of Commons, London SW1A 0AA",In kind,"Dinner on two days (£79.30), lunch on one day (£10.90) and transport (£33.85)",124.14,1,,,,,,,,,,,,,,,,,,,,,,,,4
13690,International visit to Switzerland between 17 September 2025 and 18 September 2025,,2025-10-30,2025-10-31,,Visits outside the UK,5083,26371,liberal-democrat,Bobby Dean,Switzerland,Geneva,Speaking on behalf of Tamil interests in the UK,,,APPG for Tamils,Deluxshana Kuganesan,1,,In kind,Flight to Geneva for visit to the UN,291.44,1,https://interests-api.parliament.uk/api/v1/Interests/13690,,,Subramaniam Kuhanathan,1,,In kind,One night's hotel stay (£173.48) and dinner (£30),203.48,1,,,,,,,,,,,,,,,,,,,,,,,,4
13681,International visit to Switzerland between 08 October 2025 and 09 October 2025,,2025-10-30,2025-10-30,,Visits outside the UK,5300,26529,labour,Kevin McKenna,Switzerland,Geneva,"Visit by MPs with an interest in global health to meet with global institutions working to end TB, malaria and HIV, improve immunisation coverage, and protect child health.",,,,Results UK,0,"DC-207, Clarence Centre for Enterprise and Innovation, 6 St George's Circus, London SE1 6FE",In kind,"Accommodation (£231.03), flight (£124.32), city tax (£3.58), taxis (£29.71) and meals (£81.34)",469.98,1,https://interests-api.parliament.uk/api/v1/Interests/13681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13682,International visit to Canada between 22 October 2025 and 24 October 2025,,2025-10-30,2025-10-30,,Visits outside the UK,1560,11791,conservative,Sir Jeremy Wright,Canada,Montreal,"To speak at the Attention: Govern or Be Governed conference in Montreal, on issues relating to governance, technology and democratic accountability in the digital age.",,,,"Centre for Media, Technology, and Democracy",0,"680 Sherbrooke St W, Montreal, Quebec H3A 2M7",In kind,"Flight (£2,763.64), hotel accommodation (£222.25), dinner on Wednesday evening (£24.45) and airport transfers (£236.38)",3246.72,1,https://interests-api.parliament.uk/api/v1/Interests/13682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13679,International visit to Switzerland between 08 October 2025 and 09 October 2025,,2025-10-29,2025-10-29,,Visits outside the UK,5269,26435,labour,Dr Lauren Sullivan,Switzerland,Geneva,"Visit by MPs who Chair Global Health related APPGs to meet with global institutions working to end TB, malaria and HIV, improve immunisation coverage, and protect child health.",,,APPG on Global Health,Results UK,1,,In kind,"Flights, hotel and subsistence",742.72,1,https://interests-api.parliament.uk/api/v1/Interests/13679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13664,International visit to Israel between 06 October 2025 and 09 October 2025,,2025-10-29,2025-10-29,,Visits outside the UK,4436,25432,labour,Cat Smith,Israel,,"To meet with heads of churches, healthcare providers and policy analysts specialising in freedom of religion or belief",,,APPG on Christians in the Holy Land,Good Faith Partnership,0,"128B The Street, Rustington, Littlehampton BN16 3DA",In kind,"The cost of flights (£1,324) and accommodation (£450) were met by the Good Faith Partnership LLP, which provides the Secretariat to the APPG of which I am an Officer",1774,1,https://interests-api.parliament.uk/api/v1/Interests/13664,Palestine,Jerusalem & the West Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13655,International visit to Italy between 05 October 2025 and 12 October 2025,,2025-10-29,2025-10-29,,Visits outside the UK,4439,25413,conservative,Alberto Costa,Italy,,"As Chair of the All-Party Parliamentary Group for Italy, the group received an invite from the Chair of the British Friendship Group in the Italian Parliament, as well as an additional invite to visit two factories run by an Anglo-Italian business. The visit to the Italian Parliament was organised by the Italian Interparliamentary Union. The Group met with over 40 senior Italian MPs and Senators (including chairs of Italian parliamentary select committees) in both Houses of the Italian Parliament, as well as undertaking meetings with representatives of the British expat community and at the British School at Rome. Some members of the group also visited two factories run by an Anglo-Italian business company.",,,APPG Italy,Italian IPU Group,0,"Protocol Office, Chamber of Deputies, Piazza del Parlamento 24,  00186 Rome",In kind,"Lunch for me and a member of my staff (£95.52). Tour of the Colosseum for myself, a member of my staff and one guest (£169.80)",265.32,0,https://interests-api.parliament.uk/api/v1/Interests/13655,,,All Party Parliamentary Group for Italy,0,"House of Commons, London SW1A 0AA",In kind,"Flights for a staff member and a guest (£368.15), meals for myself, my staff member and a guest (£270.87), transport for myself, my staff member and a guest (£250.21), other incidental costs (£100.21)",989.4400000000001,0,Dr Maurizio Bragagni,1,,In kind,"For myself, my staff member and one guest: Transport (£284.45), accommodation (£156.30), meals (£273.57) & other costs (£26.07)",740.39,0,Italian Parliament,0,"Camera dei Deputati 
Palazzo Montecitorio - Piazza Montecitorio
00186 - Rome (Italy)",In kind,"Presentation of symbolic, parliamentary items exchanged between me, as Chair of the All-Party Parliamentary Group for Italy, and the various senior Italian select committee chairs we met. Estimated value of ceremonial items is",275,1,,,,,,,,,,4
13652,International visit to Ukraine between 10 September 2025 and 15 September 2025,,2025-10-27,2025-10-29,,Visits outside the UK,5252,26543,liberal-democrat,Rachel Gilmour,Ukraine,,Parliamentary delegation to attend YES Conference and build relationship with Ukrainian allies.,,,,UK Friends of Ukraine,0,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,"YES Conference pass, accommodation, internal travel and meals",768.04,1,https://interests-api.parliament.uk/api/v1/Interests/13652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13658,International visit to Saudi Arabia between 11 October 2025 and 14 October 2025,,2025-10-29,2025-10-29,,Visits outside the UK,5135,26381,independent,Oliver Ryan,Saudi Arabia,,"Led a delegation of MPs and Peers over 4 days, to meet several Saudi Ministers, royal family members and members of the Shura Council, in relation to: trade, defence, tourism (Haj/Umrah), education and energy. A dinner was hosted at the British Embassy with the Ambassador to promote Saudi-British relations.",,,Saudi Arabia APPG,The Kingdom of Saudi Arabia,0,"c/o Royal Embassy of Saudi Arabia, 30 Charles Street, London W1J 5DZ",In kind,"Flights (£7276.54), accommodation (£1880.31) and meals (£400)",9556.85,1,https://interests-api.parliament.uk/api/v1/Interests/13658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13662,International visit to Israel between 06 October 2025 and 11 October 2025,,2025-10-29,2025-10-29,,Visits outside the UK,4858,25913,reform,Danny Kruger,Israel,Jerusalem & the West Bank,"To meet with Heads of Churches, healthcare providers and policy analysts specialising in Freedom of Religion or Belief",,,Christianity in the Holy Land,Good Faith Partnership,0,"128B The Street, Rustington, Littlehampton BN16 3DA",In kind,"The cost of flights (£561) and accommodation (£535) were met by the Good Faith Partnership LLP, which provides the Secretariat to the APPG of which I am an Officer",1096,1,https://interests-api.parliament.uk/api/v1/Interests/13662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13619,International visit to Bahrain between 02 May 2025 and 05 May 2025,,2025-10-28,2025-10-28,,Visits outside the UK,5327,26582,liberal-democrat,Vikki Slade,Bahrain,,to undertake a visit as part of the Armed Forces Parliamentary Scheme visiting our forces overseas,,,,Armed Forces Parliamentary Trust,0,"Armed Forces Parliamentary Trust, House of Commons, 
London SW1A 0AA",Monetary,Flights £606.42,606.42,1,https://interests-api.parliament.uk/api/v1/Interests/13619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13601,International visit to Italy between 11 October 2025 and 12 October 2025,,2025-10-24,2025-10-24,,Visits outside the UK,185,10133,independent,Jeremy Corbyn,Italy,Rome,To speak at the La Manifestival event,,,,Il nuovo manifesto società cooperativa editrice,0,"via Angelo Bargoni, 8 – Roma",In kind,Flights (£173.68) and hotel accommodation (£130.28),303.96,0,https://interests-api.parliament.uk/api/v1/Interests/13601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13623,International visit to Switzerland between 08 October 2025 and 09 October 2025,,2025-10-22,2025-10-23,,Visits outside the UK,5247,26578,labour,Sojan Joseph,Switzerland,Geneva,"Member of delegation of MPs who chair global health related APPGs to meet with global institutions that are working to end TB, malaria and HIV, improve immunisation coverage, and protect child health.",,,Global TB,Results UK,0,"DC-207, Clarence Centre for Enterprise and Innovation, 6 St George's Circus, London SE1 6FE, UK",In kind,"Flights, hotel, travel to and from airport and meetings and subsistence",745.36,1,https://interests-api.parliament.uk/api/v1/Interests/13623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13635,International visit to Saudi Arabia between 30 September 2025 and 03 October 2025,,2025-10-23,2025-10-23,,Visits outside the UK,5240,26610,labour,Melanie Ward,Saudi Arabia,AlUla,"Participation in Munich Leaders Meeting on the Middle East, run by the Munich Security Conference Foundation.",,,,Stiftung Münchner Sicherheitskonferenz gGmbH,0,"Karolinenplatz 3, 80333 Munich, Germany",In kind,"Flights (£1148.85), accommodation (£697.17), meals and transport (estimated value £400)",2246.02,1,https://interests-api.parliament.uk/api/v1/Interests/13635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13620,International visit to Bahrain between 02 May 2025 and 05 May 2025,,2025-10-22,2025-10-22,,Visits outside the UK,5185,26476,labour,Alan Gemmell,Bahrain,,Visit for parliamentarians as part of the Armed Forces Parliamentary Scheme and arranged by the scheme.,,,,Armed Forces Parliamentary Trust,0,"House of Commons, London, SW1A 0AA",Monetary,Flights £632.32,632.3200000000001,1,https://interests-api.parliament.uk/api/v1/Interests/13620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13565,International visit to Switzerland between 05 October 2025 and 06 October 2025,,2025-10-21,2025-10-21,,Visits outside the UK,4805,25906,conservative,Alicia Kearns,Switzerland,Geneva,"Attending the Consular Services Conference in Geneva, Switzerland hosted by the Centre for Human Dialogue. My husband attended to care for my 4 month old baby.",,,,Centre for Humanitarian Dialogue,0,"114 rue de Lausanne, Geneva 1202",In kind,"Flights (£312.90), accommodation (£272), transfers (£193) and lunch (£72) for me and two family members",849.9,0,https://interests-api.parliament.uk/api/v1/Interests/13565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13604,International visit to Lebanon between 06 October 2025 and 10 October 2025,,2025-10-21,2025-10-21,,Visits outside the UK,4846,25130,social-democratic-and-labour-party,Colum Eastwood,Lebanon,,Fact finding visit organised by the Council for Arab-British Understanding,,,,Caabu (Council for Arab-British Understanding),0,"1 Gough Square, London EC4A 3DE",In kind,"Flights, accommodation, transport and food",1260,0,https://interests-api.parliament.uk/api/v1/Interests/13604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13572,International visit to Lebanon between 06 October 2025 and 10 October 2025,,2025-10-17,2025-10-20,,Visits outside the UK,4418,25378,labour,Justin Madders,Lebanon,,Fact finding visit organised by the Council for Arab-British Understanding,,,,Caabu (Council for Arab-British Understanding),0,"1 Gough Square, London EC4A 3DE",In kind,"Flights, accommodation, transport and food",1260,1,https://interests-api.parliament.uk/api/v1/Interests/13572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13577,International visit to Israel between 26 September 2025 and 30 September 2025,,2025-10-19,2025-10-20,,Visits outside the UK,5161,26399,reform,Richard Tice,Israel,,Education and meetings with President and Foreign Minister,,,,RFOI Ltd,0,"Lyndon House, 7-12 Tavistock Square, London WC1H 9BQ",In kind,"Flights (£2500), accommodation (£2,000), transport (£1000) and hospitality (£750) for two people",6250,0,https://interests-api.parliament.uk/api/v1/Interests/13577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13568,International visit to United States between 23 September 2025 and 25 September 2025,,2025-10-17,2025-10-20,,Visits outside the UK,4573,25579,labour,Dr Rosena Allin-Khan,United States,,To launch and present a report on the link between non-communicable disease and mental health at a United Nations General Assembly related event.,,,,Sovereign Sustainability and Development Ltd,0,"87 Station Road, Ashington, Northumberland NE63 8RS",In kind,Flights and accommodation,5202.48,1,https://interests-api.parliament.uk/api/v1/Interests/13568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13602,International visit to France between 03 October 2025 and 06 October 2025,,2025-10-20,2025-10-20,,Visits outside the UK,4786,25909,your-party,Zarah Sultana,France,Paris,International anti-war conference,,,,Tribune d'information des travailleurs des Alpes-Maritimes (TITAM),0,"23 Allée de la Bergerie, 06370 Mouans-Sartoux, France",In kind,Costs associated with being a guest speaker at the anti-war conference in Paris. Travel (£450) and accommodation for three nights (£681.75) for myself and one other person,1131.75,0,https://interests-api.parliament.uk/api/v1/Interests/13602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13575,International visit to Bahrain between 02 May 2025 and 05 May 2025,,2025-10-17,2025-10-17,,Visits outside the UK,5294,26430,labour,Amanda Martin,Bahrain,The naval base in Bahrain is known as the United Kingdom Naval Support Facility (UKNSF).,Armed Forces Parliamentary Navy scheme visit to the United Kingdom Naval Support Facility (UKNSF) Bahrain.,,,,Armed Force Parliamentary Scheme,0,"House of Commons, London, SW1A 0AA",Monetary,Flights,606.42,0,https://interests-api.parliament.uk/api/v1/Interests/13575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
